name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;932;0;909;3137;2134;3137;2110;0
header;74;126;74;160;1757;160;1757;126
A;1963;21;1963;21;1963;21;1963;21
A;1971;249;1971;249;1972;249;1972;249
A;2112;270;2112;270;2112;270;2112;270
A;1102;406;1102;408;1102;408;1102;406
A;1593;414;1593;415;1595;415;1595;414
A;2114;537;2114;537;2114;537;2114;537
A;2113;549;2113;551;2115;551;2115;549
A;2115;731;2115;739;2116;739;2116;731
A;1952;917;1952;917;1952;917;1952;917
A;1771;1698;1771;1700;1773;1700;1773;1698
A;1595;1713;1595;1715;1599;1715;1599;1713
A;1782;1713;1782;1716;1785;1716;1785;1713
A;1738;2093;1738;2096;1740;2096;1740;2093
A;1863;2285;1863;2285;1865;2285;1865;2285
A;2127;2290;2127;2290;2128;2290;2128;2290
A;2125;2430;2125;2430;2125;2430;2125;2430
A;2123;2493;2123;2495;2126;2495;2126;2493
A;2123;2538;2123;2538;2123;2538;2123;2538
A;2119;2723;2119;2727;2122;2727;2122;2723
A;1662;3016;1662;3018;1663;3018;1663;3016
A;2114;3025;2114;3027;2115;3027;2115;3025
