name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1127;0;1104;3135;1929;3135;1528;0
header;305;101;305;136;1950;136;1950;101
A;1140;164;1140;192;1164;192;1164;164
A;1476;390;1476;392;1476;392;1476;390
A;1189;571;1189;572;1190;572;1190;571
A;1175;612;1175;613;1176;613;1176;612
A;1286;618;1286;618;1288;618;1288;618
B;1141;842;1141;870;1162;870;1162;842
A;1426;1302;1426;1302;1426;1302;1426;1302
A;1684;1399;1684;1402;1685;1402;1685;1399
A;1538;1444;1538;1444;1539;1444;1539;1444
C;1134;1522;1134;1549;1154;1549;1154;1522
A;1319;2165;1319;2172;1324;2172;1324;2165
D;1130;2200;1130;2227;1152;2227;1152;2200
A;1410;2301;1410;2307;1416;2307;1416;2301
B;1498;2470;1498;2487;1521;2487;1521;2470
B;1166;2471;1166;2489;1189;2489;1189;2471
A;1708;2510;1708;2510;1708;2510;1708;2510
