name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1114;0;1091;3139;1146;3139;1169;0
header;285;126;285;158;1959;158;1959;126
A;1124;191;1124;216;1146;216;1146;191
B;1121;863;1121;890;1141;890;1141;863
C;1118;1537;1118;1564;1138;1564;1138;1537
A;1136;1585;1136;1587;1137;1587;1137;1585
A;1132;1770;1132;1770;1132;1770;1132;1770
A;1129;1803;1129;1806;1129;1806;1129;1803
A;1135;1988;1135;1988;1135;1988;1135;1988
A;1130;2018;1130;2022;1130;2022;1130;2018
A;1128;2034;1128;2034;1128;2034;1128;2034
D;1112;2151;1112;2180;1135;2180;1135;2151
